record_id,date,warehouse_id,warehouse_name,region,city,warehouse_type,monthly_demand,monthly_supply,current_inventory,safety_stock,reorder_point,lead_time_days,lead_time_variability,order_volume,fulfillment_rate,stockout_incidents,overstock_quantity,warehouse_capacity,capacity_utilization,inventory_turnover,historical_demand_variance,seasonal_demand_index,supplier_reliability,transit_delay_days,sku_count,regional_consumption_momentum,inventory_imbalance_risk,year,month,quarter,is_festive_quarter,demand_to_supply_ratio,dsr_equilibrium_deviation,lead_time_variability_index,stockout_severity_frequency_score,warehouse_capacity_utilization,safety_stock_coverage_ratio,inventory_days_of_supply,demand_volatility_index,supply_gap_ratio,reorder_gap,excess_inventory_ratio,shortage_gap_units,transit_risk_index,cluster_name
REC-2023-09-WH-03,2023-09,WH-03,Depot North-B — Gurgaon Metro,North,Gurugram,Urban Depot,15250.43,16329.88,21513.86,2282.09,4620.49,4.6,2.7,620.0,0.992,0,13470.24,45000,0.478,8.51,11790903.16,1.071,0.941,0.3,145,0.06,Overstock,2023,9,3,0,0.9339,-0.0661,0.587,0.0,0.4781,9.427,42.32,0.2252,-0.0708,16893.37,0.2993,0.0,0.353,Cluster 0 — Balanced Operational Flow
REC-2023-10-WH-03,2023-10,WH-03,Depot North-B — Gurgaon Metro,North,Gurugram,Urban Depot,23705.3,23032.18,20840.74,3334.71,10130.23,8.6,2.47,969.0,0.951,0,5708.45,45000,0.463,13.65,22417066.45,1.341,0.899,0.2,145,0.154,Overstock,2023,10,4,1,1.0292,0.0292,0.2872,0.0,0.4631,6.25,26.37,0.1997,0.0284,10710.51,0.1269,0.0,0.261,Cluster 0 — Balanced Operational Flow
REC-2023-11-WH-03,2023-11,WH-03,Depot North-B — Gurgaon Metro,North,Gurugram,Urban Depot,22918.79,23933.54,21855.49,3121.37,8927.46,7.6,2.45,727.0,0.956,0,8245.98,45000,0.486,12.58,12187183.99,1.389,0.826,0.6,145,0.074,Overstock,2023,11,4,1,0.9576,-0.0424,0.3224,0.0,0.4857,7.002,28.61,0.1523,-0.0443,12928.03,0.1832,0.0,0.913,Cluster 0 — Balanced Operational Flow
REC-2023-12-WH-03,2023-12,WH-03,Depot North-B — Gurgaon Metro,North,Gurugram,Urban Depot,15429.66,14379.53,20805.36,2263.66,5966.78,7.2,2.64,588.0,0.988,0,11443.09,45000,0.462,8.9,5535428.69,1.1,0.944,0.6,145,0.076,Overstock,2023,12,4,1,1.073,0.073,0.3667,0.0,0.4623,9.191,40.45,0.1525,0.0681,14838.58,0.2543,0.0,0.701,Cluster 0 — Balanced Operational Flow
REC-2024-01-WH-03,2024-01,WH-03,Depot North-B — Gurgaon Metro,North,Gurugram,Urban Depot,15760.94,15714.63,20759.05,2791.65,6626.81,7.3,3.18,559.0,0.958,0,9944.76,45000,0.461,9.11,5451715.26,0.955,0.838,0.7,145,0.069,Overstock,2024,1,1,0,1.0029,0.0029,0.4356,0.0,0.4613,7.436,39.51,0.1481,0.0029,14132.24,0.221,0.0,1.04,Cluster 0 — Balanced Operational Flow
REC-2024-02-WH-03,2024-02,WH-03,Depot North-B — Gurgaon Metro,North,Gurugram,Urban Depot,14777.92,14224.28,20205.41,1966.49,4429.48,5.0,2.39,493.0,0.981,0,12826.2,45000,0.449,8.78,3604905.1,0.917,0.909,0.0,145,0.167,Overstock,2024,2,1,0,1.0389,0.0389,0.478,0.0,0.449,10.275,41.02,0.1285,0.0375,15775.93,0.285,0.0,0.0,Cluster 0 — Balanced Operational Flow
REC-2024-03-WH-03,2024-03,WH-03,Depot North-B — Gurgaon Metro,North,Gurugram,Urban Depot,17609.44,18401.64,20997.61,3122.52,6996.6,6.6,3.2,588.0,0.99,0,9317.23,45000,0.467,10.06,7033146.46,1.035,0.902,0.1,145,0.114,Overstock,2024,3,1,0,0.9569,-0.0431,0.4848,0.0,0.4666,6.725,35.77,0.1506,-0.045,14001.01,0.207,0.0,0.129,Cluster 0 — Balanced Operational Flow
REC-2024-04-WH-03,2024-04,WH-03,Depot North-B — Gurgaon Metro,North,Gurugram,Urban Depot,18821.23,18847.07,21023.45,3320.78,7963.35,7.4,3.19,640.0,0.969,0,8078.93,45000,0.467,10.74,7461350.22,1.116,0.938,0.1,145,0.118,Overstock,2024,4,2,0,0.9986,-0.0014,0.4311,0.0,0.4672,6.331,33.51,0.1451,-0.0014,13060.1,0.1795,0.0,0.119,Cluster 0 — Balanced Operational Flow
REC-2024-05-WH-03,2024-05,WH-03,Depot North-B — Gurgaon Metro,North,Gurugram,Urban Depot,18526.27,18461.81,20958.99,3509.34,8017.4,7.3,3.38,682.0,0.993,0,7677.58,45000,0.466,10.61,1716537.87,1.178,0.88,1.5,145,0.122,Overstock,2024,5,2,0,1.0035,0.0035,0.463,0.0,0.4658,5.972,33.94,0.0707,0.0035,12941.59,0.1706,0.0,2.04,Cluster 0 — Balanced Operational Flow
REC-2024-06-WH-03,2024-06,WH-03,Depot North-B — Gurgaon Metro,North,Gurugram,Urban Depot,15980.78,15402.38,20380.59,2584.77,5834.2,6.1,2.92,487.0,0.995,0,10669.24,45000,0.453,9.41,3212815.21,1.025,0.858,0.6,145,0.131,Overstock,2024,6,2,0,1.0376,0.0376,0.4787,0.0,0.4529,7.885,38.26,0.1122,0.0362,14546.39,0.2371,0.0,0.856,Cluster 0 — Balanced Operational Flow
REC-2024-07-WH-03,2024-07,WH-03,Depot North-B — Gurgaon Metro,North,Gurugram,Urban Depot,17953.35,16780.98,19208.22,2622.29,5913.74,5.5,2.61,602.0,0.996,0,9361.05,45000,0.427,11.22,4798825.45,0.931,0.867,0.8,145,0.2,Overstock,2024,7,3,0,1.0699,0.0699,0.4745,0.0,0.4268,7.325,32.1,0.122,0.0653,13294.48,0.208,0.0,1.119,Cluster 0 — Balanced Operational Flow
REC-2024-08-WH-03,2024-08,WH-03,Depot North-B — Gurgaon Metro,North,Gurugram,Urban Depot,17793.69,18879.68,20294.21,2906.3,5871.92,5.0,2.93,709.0,0.963,0,10062.84,45000,0.451,10.52,3332961.72,1.003,0.88,2.0,145,0.17,Overstock,2024,8,3,0,0.9425,-0.0575,0.586,0.0,0.451,6.983,34.22,0.1026,-0.061,14422.29,0.2236,0.0,2.72,Cluster 0 — Balanced Operational Flow
REC-2024-09-WH-03,2024-09,WH-03,Depot North-B — Gurgaon Metro,North,Gurugram,Urban Depot,18694.58,19717.46,21317.09,3380.17,7430.66,6.5,3.24,622.0,0.973,0,8816.17,45000,0.474,10.52,5269849.03,1.101,0.92,2.3,145,0.009,Overstock,2024,9,3,0,0.9481,-0.0519,0.4985,0.0,0.4737,6.307,34.21,0.1228,-0.0547,13886.43,0.1959,0.0,2.852,Cluster 0 — Balanced Operational Flow
REC-2024-10-WH-03,2024-10,WH-03,Depot North-B — Gurgaon Metro,North,Gurugram,Urban Depot,20122.14,19238.18,20433.13,3213.28,8310.89,7.6,2.88,881.0,0.984,0,7302.32,45000,0.454,11.82,14128941.65,1.329,0.879,1.5,145,0.099,Overstock,2024,10,4,1,1.0459,0.0459,0.3789,0.0,0.4541,6.359,30.46,0.1868,0.0439,12122.24,0.1623,0.0,2.045,Cluster 0 — Balanced Operational Flow
REC-2024-11-WH-03,2024-11,WH-03,Depot North-B — Gurgaon Metro,North,Gurugram,Urban Depot,25116.08,23358.12,18675.17,3828.07,10525.69,8.0,2.73,733.0,0.988,0,2407.37,45000,0.415,16.14,13053847.11,1.412,0.854,0.1,145,0.162,Overstock,2024,11,4,1,1.0753,0.0753,0.3412,0.0,0.415,4.878,22.31,0.1439,0.07,8149.48,0.0535,0.0,0.144,Cluster 0 — Balanced Operational Flow
REC-2024-12-WH-03,2024-12,WH-03,Depot North-B — Gurgaon Metro,North,Gurugram,Urban Depot,17927.54,18738.1,19485.73,2988.3,7350.67,7.3,2.96,503.0,0.953,0,7652.61,45000,0.433,11.04,8821144.64,1.16,0.956,1.4,145,0.135,Overstock,2024,12,4,1,0.9567,-0.0433,0.4055,0.0,0.433,6.521,32.61,0.1657,-0.0452,12135.06,0.1701,0.0,1.585,Cluster 0 — Balanced Operational Flow
REC-2023-01-WH-04,2023-01,WH-04,Facility North-1 — Chandigarh Gateway,North,Chandigarh,Regional DC,28196.31,26141.79,41602.39,3991.79,14518.41,11.2,2.52,1068.0,0.952,0,21096.3,85000,0.489,8.13,6839867.69,0.943,0.908,2.6,416,0.087,Overstock,2023,1,1,0,1.0786,0.0786,0.225,0.0,0.4894,10.422,44.26,0.0928,0.0729,27083.98,0.2482,0.0,3.318,Cluster 0 — Balanced Operational Flow
REC-2023-02-WH-04,2023-02,WH-04,Facility North-1 — Chandigarh Gateway,North,Chandigarh,Regional DC,27451.57,28645.64,42796.46,4146.38,14944.0,11.8,2.69,1064.0,0.954,0,21632.89,85000,0.503,7.7,7842729.33,0.893,0.901,0.5,416,0.089,Overstock,2023,2,1,0,0.9583,-0.0417,0.228,0.0,0.5035,10.321,46.77,0.102,-0.0435,27852.46,0.2545,0.0,0.648,Cluster 0 — Balanced Operational Flow
REC-2023-03-WH-04,2023-03,WH-04,Facility North-1 — Chandigarh Gateway,North,Chandigarh,Regional DC,28012.42,28836.0,43620.04,4774.84,14485.81,10.4,3.07,743.0,0.976,0,21971.97,85000,0.513,7.71,28161521.16,0.995,0.896,4.2,416,0.111,Overstock,2023,3,1,0,0.9714,-0.0286,0.2952,0.0,0.5132,9.135,46.72,0.1894,-0.0294,29134.23,0.2585,0.0,5.51,Cluster 0 — Balanced Operational Flow
REC-2023-04-WH-04,2023-04,WH-04,Facility North-1 — Chandigarh Gateway,North,Chandigarh,Regional DC,39269.86,39019.55,43369.73,5346.3,21185.14,12.1,2.34,1474.0,0.986,0,14165.14,85000,0.51,10.87,11202298.4,1.148,0.885,0.1,416,0.068,Overstock,2023,4,2,0,1.0064,0.0064,0.1934,0.0,0.5102,8.112,33.13,0.0852,0.0064,22184.59,0.1666,0.0,0.134,Cluster 0 — Balanced Operational Flow
REC-2023-05-WH-04,2023-05,WH-04,Facility North-1 — Chandigarh Gateway,North,Chandigarh,Regional DC,38958.94,41743.03,46153.82,4731.23,21093.98,12.6,2.14,1145.0,0.977,0,17963.0,85000,0.543,10.13,43594113.13,1.154,0.882,0.1,416,0.133,Overstock,2023,5,2,0,0.9333,-0.0667,0.1698,0.0,0.543,9.755,35.54,0.1695,-0.0715,25059.84,0.2113,0.0,0.135,Cluster 0 — Balanced Operational Flow
REC-2023-06-WH-04,2023-06,WH-04,Facility North-1 — Chandigarh Gateway,North,Chandigarh,Regional DC,24794.95,23184.41,44543.28,3563.37,12406.9,10.7,2.57,727.0,0.967,0,26791.32,85000,0.524,6.68,9678012.12,0.955,0.912,0.2,416,0.04,Overstock,2023,6,2,0,1.0695,0.0695,0.2402,0.0,0.524,12.5,53.89,0.1255,0.065,32136.38,0.3152,0.0,0.253,Cluster 0 — Balanced Operational Flow
REC-2023-07-WH-04,2023-07,WH-04,Facility North-1 — Chandigarh Gateway,North,Chandigarh,Regional DC,24533.64,23998.58,44008.22,4120.38,14915.18,13.2,3.02,698.0,0.985,0,22912.47,85000,0.518,6.69,6503589.27,0.883,0.99,0.2,416,0.091,Overstock,2023,7,3,0,1.0223,0.0223,0.2288,0.0,0.5177,10.681,53.81,0.1039,0.0218,29093.04,0.2696,0.0,0.206,Cluster 0 — Balanced Operational Flow
REC-2023-08-WH-04,2023-08,WH-04,Facility North-1 — Chandigarh Gateway,North,Chandigarh,Regional DC,28744.8,27808.82,43072.24,4045.47,14681.05,11.1,2.5,1209.0,0.994,0,22322.98,85000,0.507,8.01,7745454.53,0.959,0.943,3.6,416,0.099,Overstock,2023,8,3,0,1.0337,0.0337,0.2252,0.0,0.5067,10.647,44.95,0.0968,0.0326,28391.19,0.2626,0.0,4.216,Cluster 0 — Balanced Operational Flow
REC-2023-09-WH-04,2023-09,WH-04,Facility North-1 — Chandigarh Gateway,North,Chandigarh,Regional DC,34488.58,34132.69,42716.35,4980.75,17741.52,11.1,2.54,1020.0,0.978,0,17503.7,85000,0.503,9.69,8319933.7,1.066,0.889,2.4,416,0.065,Overstock,2023,9,3,0,1.0104,0.0104,0.2288,0.0,0.5025,8.576,37.16,0.0836,0.0103,24974.83,0.2059,0.0,3.199,Cluster 0 — Balanced Operational Flow
REC-2023-10-WH-04,2023-10,WH-04,Facility North-1 — Chandigarh Gateway,North,Chandigarh,Regional DC,41115.67,40512.46,42113.14,5850.51,21337.41,11.3,2.48,1128.0,0.986,0,11999.96,85000,0.495,11.72,35978985.74,1.355,0.938,0.1,416,0.069,Overstock,2023,10,4,1,1.0149,0.0149,0.2195,0.0,0.4954,7.198,30.73,0.1459,0.0147,20775.73,0.1412,0.0,0.119,Cluster 0 — Balanced Operational Flow
REC-2023-11-WH-04,2023-11,WH-04,Facility North-1 — Chandigarh Gateway,North,Chandigarh,Regional DC,47610.29,44772.37,39275.22,7140.4,24914.91,11.2,2.6,1267.0,0.984,0,3649.71,85000,0.462,14.55,21208168.43,1.351,0.904,0.0,416,0.065,Overstock,2023,11,4,1,1.0634,0.0634,0.2321,0.0,0.4621,5.5,24.75,0.0967,0.0596,14360.31,0.0429,0.0,0.0,Cluster 0 — Balanced Operational Flow
REC-2023-12-WH-04,2023-12,WH-04,Facility North-1 — Chandigarh Gateway,North,Chandigarh,Regional DC,37415.14,38793.49,40653.57,6144.91,18117.75,9.6,2.95,1624.0,0.979,0,13318.46,85000,0.478,11.04,30908428.67,1.227,0.942,0.1,416,0.006,Overstock,2023,12,4,1,0.9645,-0.0355,0.3073,0.0,0.4783,6.616,32.6,0.1486,-0.0368,22535.82,0.1567,0.0,0.117,Cluster 0 — Balanced Operational Flow
REC-2024-01-WH-04,2024-01,WH-04,Facility North-1 — Chandigarh Gateway,North,Chandigarh,Regional DC,29149.88,30868.8,42372.49,3817.64,16060.59,12.6,2.34,782.0,0.953,0,20585.44,85000,0.498,8.26,23573822.68,0.951,0.928,0.6,416,0.19,Overstock,2024,1,1,0,0.9443,-0.0557,0.1857,0.0,0.4985,11.099,43.61,0.1666,-0.059,26311.9,0.2422,0.0,0.73,Cluster 0 — Balanced Operational Flow
REC-2024-02-WH-04,2024-02,WH-04,Facility North-1 — Chandigarh Gateway,North,Chandigarh,Regional DC,29785.75,29656.59,42243.33,5141.39,17552.12,12.5,3.09,1132.0,0.997,0,16979.12,85000,0.497,8.46,13747777.96,0.892,0.894,0.4,416,0.079,Overstock,2024,2,1,0,1.0044,0.0044,0.2472,0.0,0.497,8.216,42.55,0.1245,0.0043,24691.21,0.1998,0.0,0.527,Cluster 0 — Balanced Operational Flow
REC-2024-03-WH-04,2024-03,WH-04,Facility North-1 — Chandigarh Gateway,North,Chandigarh,Regional DC,28495.97,30015.68,43763.04,4122.35,13526.02,9.9,2.6,1073.0,0.991,0,24053.5,85000,0.515,7.81,11926250.65,1.089,0.967,0.9,416,0.095,Overstock,2024,3,1,0,0.9494,-0.0506,0.2626,0.0,0.5149,10.616,46.07,0.1212,-0.0533,30237.02,0.283,0.0,0.989,Cluster 0 — Balanced Operational Flow
REC-2024-04-WH-04,2024-04,WH-04,Facility North-1 — Chandigarh Gateway,North,Chandigarh,Regional DC,39670.82,42396.53,46488.75,6245.7,20923.9,11.1,2.8,1405.0,0.958,0,16196.3,85000,0.547,10.24,29617009.73,1.146,0.923,0.1,416,0.172,Overstock,2024,4,2,0,0.9357,-0.0643,0.2523,0.0,0.5469,7.443,35.16,0.1372,-0.0687,25564.85,0.1905,0.0,0.123,Cluster 0 — Balanced Operational Flow
REC-2024-05-WH-04,2024-05,WH-04,Facility North-1 — Chandigarh Gateway,North,Chandigarh,Regional DC,42657.6,45389.88,49221.03,6999.39,21502.97,10.2,2.92,1572.0,0.969,0,17218.97,85000,0.579,10.4,35811047.64,1.174,0.928,1.3,416,0.147,Overstock,2024,5,2,0,0.9398,-0.0602,0.2863,0.0,0.5791,7.032,34.62,0.1403,-0.0641,27718.06,0.2026,0.0,1.581,Cluster 0 — Balanced Operational Flow
REC-2024-06-WH-04,2024-06,WH-04,Facility North-1 — Chandigarh Gateway,North,Chandigarh,Regional DC,33406.73,35117.22,50931.52,5146.67,19956.99,13.3,2.65,1095.0,0.983,0,23254.52,85000,0.599,7.87,8699559.21,1.027,0.951,1.9,416,0.105,Overstock,2024,6,2,0,0.9513,-0.0487,0.1992,0.0,0.5992,9.896,45.74,0.0883,-0.0512,30974.53,0.2736,0.0,2.179,Cluster 0 — Balanced Operational Flow
REC-2024-07-WH-04,2024-07,WH-04,Facility North-1 — Chandigarh Gateway,North,Chandigarh,Regional DC,29952.69,29713.66,50692.49,4499.86,15981.72,11.5,2.67,877.0,0.978,0,27960.98,85000,0.596,7.09,26584876.44,0.951,0.864,2.1,416,0.103,Overstock,2024,7,3,0,1.008,0.008,0.2322,0.0,0.5964,11.265,50.77,0.1721,0.008,34710.77,0.329,0.0,2.957,Cluster 0 — Balanced Operational Flow
REC-2024-08-WH-04,2024-08,WH-04,Facility North-1 — Chandigarh Gateway,North,Chandigarh,Regional DC,32499.67,32998.81,51191.63,3986.61,13519.85,8.8,2.13,914.0,0.955,0,31691.86,85000,0.602,7.62,13408873.12,0.929,0.934,0.4,416,0.112,Overstock,2024,8,3,0,0.9849,-0.0151,0.242,0.0,0.6023,12.841,47.25,0.1127,-0.0154,37671.78,0.3728,0.0,0.479,Cluster 0 — Balanced Operational Flow
REC-2024-09-WH-04,2024-09,WH-04,Facility North-1 — Chandigarh Gateway,North,Chandigarh,Regional DC,36121.86,38060.77,53130.54,5098.01,20148.79,12.5,2.52,1290.0,0.968,0,25334.74,85000,0.625,8.16,30454054.93,1.077,0.919,0.4,416,0.112,Overstock,2024,9,3,0,0.9491,-0.0509,0.2016,0.0,0.6251,10.422,44.13,0.1528,-0.0537,32981.75,0.2981,0.0,0.497,Cluster 0 — Balanced Operational Flow
REC-2024-10-WH-04,2024-10,WH-04,Facility North-1 — Chandigarh Gateway,North,Chandigarh,Regional DC,42684.44,44111.9,54558.0,7171.22,22822.18,11.0,2.96,1417.0,0.959,0,20978.99,85000,0.642,9.39,33459958.72,1.317,0.894,0.5,416,0.252,Overstock,2024,10,4,1,0.9676,-0.0324,0.2691,0.0,0.6419,7.608,38.35,0.1355,-0.0334,31735.82,0.2468,0.0,0.659,Cluster 0 — Balanced Operational Flow
REC-2024-11-WH-04,2024-11,WH-04,Facility North-1 — Chandigarh Gateway,North,Chandigarh,Regional DC,49579.12,51410.12,56389.0,7965.35,25979.1,10.9,2.86,1391.0,0.957,0,18461.88,85000,0.663,10.55,35342822.54,1.39,0.963,0.4,416,0.102,Overstock,2024,11,4,1,0.9644,-0.0356,0.2624,0.0,0.6634,7.079,34.12,0.1199,-0.0369,30409.9,0.2172,0.0,0.444,Cluster 0 — Balanced Operational Flow
REC-2024-12-WH-04,2024-12,WH-04,Facility North-1 — Chandigarh Gateway,North,Chandigarh,Regional DC,40389.26,40472.64,56472.38,5128.06,20206.72,11.2,2.16,1185.0,0.954,0,28573.57,85000,0.664,8.58,140045090.09,1.194,0.99,3.0,416,0.086,Overstock,2024,12,4,1,0.9979,-0.0021,0.1929,0.0,0.6644,11.012,41.95,0.293,-0.0021,36265.66,0.3362,0.0,3.09,Cluster 0 — Balanced Operational Flow
REC-2023-01-WH-05,2023-01,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,15213.64,11129.31,10595.57,7554.47,12625.68,10.0,9.01,690.0,0.953,0,0.0,40000,0.265,17.23,4669762.18,0.981,0.779,3.3,111,0.038,Understock / Shortage,2023,1,1,0,1.367,0.367,0.901,0.0,0.2649,1.403,20.89,0.142,0.2685,-2030.11,0.0,0.0,5.488,Cluster 1 — High-Velocity Shortage Risk
REC-2023-02-WH-05,2023-02,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,15101.25,10044.44,5538.76,7176.98,12311.4,10.2,8.62,398.0,0.96,2,0.0,40000,0.138,25.0,862504.18,0.924,0.747,4.6,111,0.192,Understock / Shortage,2023,2,1,0,1.5034,0.5034,0.8451,2.4,0.1385,0.772,11.0,0.0615,0.3349,-6772.64,0.0,1638.22,8.091,Cluster 1 — High-Velocity Shortage Risk
REC-2023-03-WH-05,2023-03,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,17735.65,12492.61,295.72,8250.45,12979.96,8.0,8.44,494.0,0.955,0,0.0,40000,0.007,25.0,3725542.05,1.001,0.812,3.9,111,0.096,Understock / Shortage,2023,3,1,0,1.4197,0.4197,1.055,0.0,0.0074,0.036,0.5,0.1088,0.2956,-12684.24,0.0,7954.73,6.1,Cluster 1 — High-Velocity Shortage Risk
REC-2023-04-WH-05,2023-04,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,18434.69,9998.34,251.09,8610.08,13833.24,8.5,8.48,720.0,0.558,10,0.0,40000,0.006,25.0,6249230.67,1.118,0.769,0.6,111,0.025,Understock / Shortage,2023,4,2,0,1.8438,0.8438,0.9976,32.1,0.0063,0.029,0.41,0.1356,0.4576,-13582.15,0.0,8358.99,1.016,Cluster 1 — High-Velocity Shortage Risk
REC-2023-05-WH-05,2023-05,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,19242.1,13058.5,226.41,8195.94,14802.39,10.3,7.71,804.0,0.692,10,0.0,40000,0.006,25.0,3102641.5,1.059,0.76,3.5,111,0.089,Understock / Shortage,2023,5,2,0,1.4735,0.4735,0.7485,25.4,0.0057,0.028,0.35,0.0915,0.3214,-14575.98,0.0,7969.53,6.02,Cluster 1 — High-Velocity Shortage Risk
REC-2023-06-WH-05,2023-06,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,17694.92,12055.92,38.29,9259.27,15098.59,9.9,9.5,749.0,0.694,7,0.0,40000,0.001,25.0,3867623.34,1.028,0.736,2.4,111,0.115,Understock / Shortage,2023,6,2,0,1.4677,0.4677,0.9596,17.71,0.001,0.004,0.06,0.1111,0.3187,-15060.3,0.0,9220.98,4.301,Cluster 1 — High-Velocity Shortage Risk
REC-2023-07-WH-05,2023-07,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,14629.53,10210.78,270.57,7110.54,12572.23,11.2,8.81,446.0,0.701,4,0.0,40000,0.007,25.0,9120132.02,0.913,0.749,3.5,111,0.118,Understock / Shortage,2023,7,3,0,1.4328,0.4328,0.7866,9.98,0.0068,0.038,0.55,0.2064,0.302,-12301.66,0.0,6839.97,6.136,Cluster 1 — High-Velocity Shortage Risk
REC-2023-08-WH-05,2023-08,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,17007.18,10432.23,304.9,8347.88,13506.72,9.1,8.91,668.0,0.629,9,0.0,40000,0.008,25.0,4855832.69,0.993,0.675,4.5,111,0.144,Understock / Shortage,2023,8,3,0,1.6303,0.6303,0.9791,25.695,0.0076,0.037,0.54,0.1296,0.3866,-13201.82,0.0,8042.98,8.888,Cluster 1 — High-Velocity Shortage Risk
REC-2023-09-WH-05,2023-09,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,15979.12,9293.58,124.5,9305.46,14418.78,9.6,10.58,484.0,0.601,8,0.0,40000,0.003,25.0,1695253.02,1.044,0.706,1.4,111,0.162,Understock / Shortage,2023,9,3,0,1.7194,0.7194,1.1021,23.96,0.0031,0.013,0.23,0.0815,0.4184,-14294.28,0.0,9180.96,2.635,Cluster 1 — High-Velocity Shortage Risk
REC-2023-10-WH-05,2023-10,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,20827.88,10757.28,444.93,10381.88,17741.06,10.6,9.05,935.0,0.522,10,0.0,40000,0.011,25.0,4894177.65,1.376,0.706,1.1,111,0.126,Understock / Shortage,2023,10,4,1,1.9362,0.9362,0.8538,33.9,0.0111,0.043,0.64,0.1062,0.4835,-17296.13,0.0,9936.95,2.07,Cluster 1 — High-Velocity Shortage Risk
REC-2023-11-WH-05,2023-11,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,23354.84,12624.22,282.05,11653.11,19204.51,9.7,9.06,1017.0,0.56,10,0.0,40000,0.007,25.0,7411184.97,1.41,0.712,1.8,111,0.012,Understock / Shortage,2023,11,4,1,1.85,0.85,0.934,32.0,0.0071,0.024,0.36,0.1166,0.4595,-18922.46,0.0,11371.06,3.355,Cluster 1 — High-Velocity Shortage Risk
REC-2023-12-WH-05,2023-12,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,18675.11,12894.61,282.74,10724.82,16887.61,9.9,10.43,662.0,0.706,7,0.0,40000,0.007,25.0,6948300.45,1.219,0.738,1.6,111,0.113,Understock / Shortage,2023,12,4,1,1.4483,0.4483,1.0535,17.29,0.0071,0.026,0.45,0.1411,0.3095,-16604.87,0.0,10442.08,2.858,Cluster 1 — High-Velocity Shortage Risk
REC-2024-01-WH-05,2024-01,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,14448.91,8268.26,24.1,6321.43,11812.02,11.4,7.93,392.0,0.592,9,0.0,40000,0.001,25.0,3964463.05,0.93,0.663,5.65,111,0.128,Understock / Shortage,2024,1,1,0,1.7475,0.7475,0.6956,27.36,0.0006,0.004,0.05,0.1378,0.4278,-11787.92,0.0,6297.33,11.362,Cluster 1 — High-Velocity Shortage Risk
REC-2024-02-WH-05,2024-02,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,16037.6,9884.32,175.46,8628.93,11836.45,6.0,9.77,425.0,0.618,6,0.0,40000,0.004,25.0,8727328.16,0.905,0.752,0.5,111,0.135,Understock / Shortage,2024,2,1,0,1.6225,0.6225,1.6283,17.46,0.0044,0.02,0.33,0.1842,0.3837,-11660.99,0.0,8453.47,0.872,Cluster 1 — High-Velocity Shortage Risk
REC-2024-03-WH-05,2024-03,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,17110.57,9407.01,328.56,10257.66,15676.01,9.5,10.88,496.0,0.56,10,0.0,40000,0.008,25.0,3715501.37,1.036,0.724,5.65,111,0.091,Understock / Shortage,2024,3,1,0,1.8189,0.8189,1.1453,32.0,0.0082,0.032,0.58,0.1127,0.4502,-15347.45,0.0,9929.1,10.328,Cluster 1 — High-Velocity Shortage Risk
REC-2024-04-WH-05,2024-04,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,15914.02,8445.26,329.28,7306.01,11602.8,8.1,8.32,561.0,0.551,10,0.0,40000,0.008,25.0,4025970.03,1.057,0.758,1.7,111,0.123,Understock / Shortage,2024,4,2,0,1.8844,0.8844,1.0272,32.45,0.0082,0.045,0.62,0.1261,0.4693,-11273.52,0.0,6976.73,2.934,Cluster 1 — High-Velocity Shortage Risk
REC-2024-05-WH-05,2024-05,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,16467.06,8503.62,15.94,8849.67,14283.8,9.9,9.76,676.0,0.536,5,0.0,40000,0.0,25.0,8846577.14,1.129,0.728,1.1,111,0.16,Understock / Shortage,2024,5,2,0,1.9365,0.9365,0.9859,16.6,0.0004,0.002,0.03,0.1806,0.4836,-14267.86,0.0,8833.73,1.998,Cluster 1 — High-Velocity Shortage Risk
REC-2024-06-WH-05,2024-06,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,17973.24,11647.33,458.8,10323.0,16254.17,9.9,10.42,711.0,0.649,5,0.0,40000,0.011,25.0,9876462.65,1.051,0.722,2.1,111,0.111,Understock / Shortage,2024,6,2,0,1.5431,0.5431,1.0525,13.775,0.0115,0.044,0.77,0.1749,0.352,-15795.37,0.0,9864.2,3.851,Cluster 1 — High-Velocity Shortage Risk
