record_id,date,warehouse_id,warehouse_name,region,city,warehouse_type,monthly_demand,monthly_supply,current_inventory,safety_stock,reorder_point,lead_time_days,lead_time_variability,order_volume,fulfillment_rate,stockout_incidents,overstock_quantity,warehouse_capacity,capacity_utilization,inventory_turnover,historical_demand_variance,seasonal_demand_index,supplier_reliability,transit_delay_days,sku_count,regional_consumption_momentum,inventory_imbalance_risk
REC-2024-12-WH-04,2024-12,WH-04,Facility North-1 — Chandigarh Gateway,North,Chandigarh,Regional DC,40389.26,40472.64,56472.38,5128.06,20206.72,11.2,2.16,1185,0.954,0,28573.57,85000,0.664,8.58,140045090.09,1.194,0.99,3.0,416,0.086,Overstock
REC-2023-01-WH-05,2023-01,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,15213.64,11129.31,10595.57,7554.47,12625.68,10.0,9.01,690,0.953,0,0.0,40000,0.265,17.23,4669762.18,0.981,0.779,3.3,111,0.038,Understock / Shortage
REC-2023-02-WH-05,2023-02,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,15101.25,10044.44,5538.76,7176.98,12311.4,10.2,8.62,398,0.96,2,0.0,40000,0.138,25.0,862504.18,0.924,0.747,4.6,111,0.192,Understock / Shortage
REC-2023-03-WH-05,2023-03,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,17735.65,12492.61,295.72,8250.45,12979.96,8.0,8.44,494,0.955,0,0.0,40000,0.007,25.0,3725542.05,1.001,0.812,3.9,111,0.096,Understock / Shortage
REC-2023-04-WH-05,2023-04,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,18434.69,9998.34,251.09,8610.08,13833.24,8.5,8.48,720,0.558,10,0.0,40000,0.006,25.0,6249230.67,1.118,0.769,0.6,111,0.025,Understock / Shortage
REC-2023-05-WH-05,2023-05,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,19242.1,13058.5,226.41,8195.94,14802.39,10.3,7.71,804,0.692,10,0.0,40000,0.006,25.0,3102641.5,1.059,0.76,3.5,111,0.089,Understock / Shortage
REC-2023-06-WH-05,2023-06,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,17694.92,12055.92,38.29,9259.27,15098.59,9.9,9.5,749,0.694,7,0.0,40000,0.001,25.0,3867623.34,1.028,0.736,2.4,111,0.115,Understock / Shortage
REC-2023-07-WH-05,2023-07,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,14629.53,10210.78,270.57,7110.54,12572.23,11.2,8.81,446,0.701,4,0.0,40000,0.007,25.0,9120132.02,0.913,0.749,3.5,111,0.118,Understock / Shortage
REC-2023-08-WH-05,2023-08,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,17007.18,10432.23,304.9,8347.88,13506.72,9.1,8.91,668,0.629,9,0.0,40000,0.008,25.0,4855832.69,0.993,0.675,4.5,111,0.144,Understock / Shortage
REC-2023-09-WH-05,2023-09,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,15979.12,9293.58,124.5,9305.46,14418.78,9.6,10.58,484,0.601,8,0.0,40000,0.003,25.0,1695253.02,1.044,0.706,1.4,111,0.162,Understock / Shortage
REC-2023-10-WH-05,2023-10,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,20827.88,10757.28,444.93,10381.88,17741.06,10.6,9.05,935,0.522,10,0.0,40000,0.011,25.0,4894177.65,1.376,0.706,1.1,111,0.126,Understock / Shortage
REC-2023-11-WH-05,2023-11,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,23354.84,12624.22,282.05,11653.11,19204.51,9.7,9.06,1017,0.56,10,0.0,40000,0.007,25.0,7411184.97,1.41,0.712,1.8,111,0.012,Understock / Shortage
REC-2023-12-WH-05,2023-12,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,18675.11,12894.61,282.74,10724.82,16887.61,9.9,10.43,662,0.706,7,0.0,40000,0.007,25.0,6948300.45,1.219,0.738,1.6,111,0.113,Understock / Shortage
REC-2024-01-WH-05,2024-01,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,14448.91,8268.26,24.1,6321.43,11812.02,11.4,7.93,392,0.592,9,0.0,40000,0.001,25.0,3964463.05,0.93,0.663,10.1,111,0.128,Understock / Shortage
REC-2024-02-WH-05,2024-02,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,16037.6,9884.32,175.46,8628.93,11836.45,6.0,9.77,425,0.618,6,0.0,40000,0.004,25.0,8727328.16,0.905,0.752,0.5,111,0.135,Understock / Shortage
REC-2024-03-WH-05,2024-03,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,17110.57,9407.01,328.56,10257.66,15676.01,9.5,10.88,496,0.56,10,0.0,40000,0.008,25.0,3715501.37,1.036,0.724,6.2,111,0.091,Understock / Shortage
REC-2024-04-WH-05,2024-04,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,15914.02,8445.26,329.28,7306.01,11602.8,8.1,8.32,561,0.551,10,0.0,40000,0.008,25.0,4025970.03,1.057,0.758,1.7,111,0.123,Understock / Shortage
REC-2024-05-WH-05,2024-05,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,16467.06,8503.62,15.94,8849.67,14283.8,9.9,9.76,676,0.536,5,0.0,40000,0.0,25.0,8846577.14,1.129,0.728,1.1,111,0.16,Understock / Shortage
REC-2024-06-WH-05,2024-06,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,17973.24,11647.33,458.8,10323.0,16254.17,9.9,10.42,711,0.649,5,0.0,40000,0.011,25.0,9876462.65,1.051,0.722,2.1,111,0.111,Understock / Shortage
REC-2024-07-WH-05,2024-07,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,17274.8,10142.11,17.42,9275.21,14860.73,9.7,9.75,562,0.614,9,0.0,40000,0.0,25.0,8444320.37,0.906,0.732,0.6,111,0.168,Understock / Shortage
REC-2024-08-WH-05,2024-08,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,16464.15,10007.23,276.91,9084.48,13529.8,8.1,10.02,605,0.609,9,0.0,40000,0.007,25.0,7770232.99,0.979,0.689,4.1,111,0.119,Understock / Shortage
REC-2024-09-WH-05,2024-09,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,16858.58,11077.47,358.98,9459.25,14797.8,9.5,10.19,489,0.674,9,0.0,40000,0.009,25.0,3279569.77,1.083,0.754,3.6,111,0.08,Understock / Shortage
REC-2024-10-WH-05,2024-10,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,23118.25,14408.11,76.54,9729.9,16357.13,8.6,7.64,696,0.639,4,0.0,40000,0.002,25.0,9045907.39,1.329,0.725,0.5,111,0.106,Understock / Shortage
REC-2024-11-WH-05,2024-11,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,24878.17,13044.29,287.14,11376.32,19171.48,9.4,8.28,837,0.527,7,0.0,40000,0.007,25.0,12049379.52,1.359,0.736,4.0,111,0.192,Understock / Shortage
REC-2024-12-WH-05,2024-12,WH-05,Depot North-2 — Ludhiana Express,North,Ludhiana,Urban Depot,20071.1,10974.27,93.99,11545.01,17833.95,9.4,10.44,652,0.561,4,0.0,40000,0.002,25.0,11531375.57,1.19,0.72,16.8,111,0.081,Understock / Shortage
REC-2023-01-WH-06,2023-01,WH-06,Hub North-3 — Jaipur Logistics Park,North,Jaipur,Regional DC,50801.5,52195.32,46747.21,6548.08,20433.82,8.2,2.27,2017,0.98,0,16491.27,110000,0.425,13.04,30654811.77,0.919,0.911,0.1,421,0.127,Overstock
REC-2023-02-WH-06,2023-02,WH-06,Hub North-3 — Jaipur Logistics Park,North,Jaipur,Regional DC,38677.81,37728.03,45797.43,5722.3,16938.86,8.7,2.64,1475,0.969,0,20275.12,110000,0.416,10.13,13049356.79,0.85,0.853,1.3,421,0.082,Overstock
REC-2023-03-WH-06,2023-03,WH-06,Hub North-3 — Jaipur Logistics Park,North,Jaipur,Regional DC,50273.27,48768.35,44292.51,7167.07,20573.28,8.0,2.53,1593,0.963,0,12968.63,110000,0.403,13.62,38539337.48,1.017,0.937,1.1,421,0.089,Balanced
REC-2023-04-WH-06,2023-04,WH-06,Hub North-3 — Jaipur Logistics Park,North,Jaipur,Regional DC,49579.9,53363.89,48076.5,7631.17,22174.61,8.8,2.73,2240,0.955,0,14455.13,110000,0.437,12.38,23922310.76,1.171,0.91,0.2,421,0.064,Overstock
REC-2023-05-WH-06,2023-05,WH-06,Hub North-3 — Jaipur Logistics Park,North,Jaipur,Regional DC,53349.29,49198.68,43925.89,7939.62,25367.05,9.8,2.62,2098,0.962,0,6649.41,110000,0.399,14.57,19691148.09,1.202,0.901,0.1,421,0.149,Overstock
REC-2023-06-WH-06,2023-06,WH-06,Hub North-3 — Jaipur Logistics Park,North,Jaipur,Regional DC,53354.78,53537.89,44109.0,7619.15,20602.15,7.3,2.53,1910,0.953,0,12078.12,110000,0.401,14.52,46675782.46,1.045,0.898,1.4,421,0.1,Overstock
REC-2023-07-WH-06,2023-07,WH-06,Hub North-3 — Jaipur Logistics Park,North,Jaipur,Regional DC,40866.07,38015.29,41258.22,6107.89,19457.47,9.8,2.61,1532,0.99,0,12638.92,110000,0.375,11.89,17638301.98,0.913,0.969,0.6,421,0.153,Overstock
REC-2023-08-WH-06,2023-08,WH-06,Hub North-3 — Jaipur Logistics Park,North,Jaipur,Regional DC,45174.71,42070.25,38153.76,5589.12,22303.76,11.1,2.2,1385,0.959,0,7466.32,110000,0.347,14.21,16084883.82,0.939,0.849,0.2,421,0.093,Overstock
REC-2023-09-WH-06,2023-09,WH-06,Hub North-3 — Jaipur Logistics Park,North,Jaipur,Regional DC,52703.64,51242.63,36692.75,8115.58,21115.81,7.4,2.72,1752,0.967,0,3403.57,110000,0.334,17.24,94991845.6,1.168,0.912,1.7,421,0.142,Overstock
REC-2023-10-WH-06,2023-10,WH-06,Hub North-3 — Jaipur Logistics Park,North,Jaipur,Regional DC,67255.5,63803.98,33241.23,9586.64,28642.36,8.5,2.52,2620,0.983,0,0.0,110000,0.302,24.28,65500625.0,1.331,0.953,0.2,421,0.089,Overstock
REC-2023-11-WH-06,2023-11,WH-06,Hub North-3 — Jaipur Logistics Park,North,Jaipur,Regional DC,65056.51,64316.89,32501.61,7934.24,25933.21,8.3,2.16,1963,0.976,0,0.0,110000,0.295,24.02,196893498.04,1.453,0.93,2.8,421,0.102,Overstock
REC-2023-12-WH-06,2023-12,WH-06,Hub North-3 — Jaipur Logistics Park,North,Jaipur,Regional DC,55394.2,54435.74,31543.15,6501.27,22380.94,8.6,2.09,2192,0.993,0,0.0,110000,0.287,21.07,148283748.46,1.188,0.858,1.0,421,0.093,Overstock
REC-2024-01-WH-06,2024-01,WH-06,Hub North-3 — Jaipur Logistics Park,North,Jaipur,Regional DC,52056.76,49420.12,28906.51,8000.19,24311.31,9.4,2.74,1441,0.991,0,0.0,110000,0.263,21.61,27270618.07,0.948,0.933,0.7,421,0.208,Overstock
REC-2024-02-WH-06,2024-02,WH-06,Hub North-3 — Jaipur Logistics Park,North,Jaipur,Regional DC,49507.28,48520.85,27920.08,5607.94,21450.27,9.6,2.02,1711,0.989,0,0.0,110000,0.254,21.28,10242473.42,0.902,0.891,0.8,421,0.106,Overstock
REC-2024-03-WH-06,2024-03,WH-06,Hub North-3 — Jaipur Logistics Park,North,Jaipur,Regional DC,58881.33,54796.98,23835.73,7989.39,22905.99,7.6,2.41,1879,0.987,0,0.0,110000,0.217,25.0,12671297.56,1.047,0.914,0.0,421,0.184,Overstock
REC-2024-04-WH-06,2024-04,WH-06,Hub North-3 — Jaipur Logistics Park,North,Jaipur,Regional DC,57952.85,58853.72,24736.6,8707.08,26479.29,9.2,2.65,1600,0.981,0,0.0,110000,0.225,25.0,95884062.3,1.094,0.885,2.5,421,0.084,Overstock
REC-2024-05-WH-06,2024-05,WH-06,Hub North-3 — Jaipur Logistics Park,North,Jaipur,Regional DC,55165.0,56572.91,26144.51,8696.54,22120.02,7.3,2.8,2093,0.988,0,0.0,110000,0.238,25.0,67163838.81,1.117,0.853,0.8,421,0.081,Overstock
REC-2024-06-WH-06,2024-06,WH-06,Hub North-3 — Jaipur Logistics Park,North,Jaipur,Regional DC,52057.73,54230.42,28317.2,7549.3,19869.63,7.1,2.57,2223,0.959,0,0.0,110000,0.257,22.06,35832042.71,0.973,0.914,1.7,421,0.069,Overstock
REC-2024-07-WH-06,2024-07,WH-06,Hub North-3 — Jaipur Logistics Park,North,Jaipur,Regional DC,50741.95,51364.67,28939.92,7858.03,22404.06,8.6,2.78,2158,0.953,0,0.0,110000,0.263,21.04,20448163.6,0.923,0.903,0.4,421,0.107,Overstock
REC-2024-08-WH-06,2024-08,WH-06,Hub North-3 — Jaipur Logistics Park,North,Jaipur,Regional DC,49649.91,51733.64,31023.65,5585.8,17998.28,7.5,1.97,1403,0.952,0,4646.67,110000,0.282,19.2,17932018.65,0.956,0.917,1.1,421,0.029,Overstock
REC-2024-09-WH-06,2024-09,WH-06,Hub North-3 — Jaipur Logistics Park,North,Jaipur,Regional DC,56223.19,60681.74,35482.2,6875.64,27115.99,10.8,2.17,1736,0.997,0,0.0,110000,0.323,19.01,114225219.61,1.069,0.904,0.8,421,0.198,Overstock
REC-2024-10-WH-06,2024-10,WH-06,Hub North-3 — Jaipur Logistics Park,North,Jaipur,Regional DC,71316.61,68752.5,32918.09,10477.86,31872.84,9.0,2.6,2217,0.957,0,0.0,110000,0.299,25.0,105257563.49,1.325,0.839,1.2,421,0.148,Overstock
REC-2024-11-WH-06,2024-11,WH-06,Hub North-3 — Jaipur Logistics Park,North,Jaipur,Regional DC,81779.51,82729.56,33868.14,12964.99,38861.83,9.5,2.85,2226,0.963,0,0.0,110000,0.308,25.0,124787092.14,1.427,0.788,0.9,421,0.163,Overstock
REC-2024-12-WH-06,2024-12,WH-06,Hub North-3 — Jaipur Logistics Park,North,Jaipur,Regional DC,65530.44,62349.89,30687.59,8173.19,28706.06,9.4,2.15,2465,0.985,0,0.0,110000,0.279,25.0,27295750.78,1.146,0.922,1.7,421,0.167,Overstock
REC-2023-01-WH-07,2023-01,WH-07,Depot North-4 — Jodhpur Transit,North,Jodhpur,Urban Depot,10205.89,9662.92,19601.69,1738.38,3745.54,5.9,3.08,272,0.957,0,13248.58,35000,0.56,6.25,1642558.49,0.95,0.809,0.3,327,0.095,Overstock
REC-2023-02-WH-07,2023-02,WH-07,Depot North-4 — Jodhpur Transit,North,Jodhpur,Urban Depot,8934.55,8709.61,19376.75,1521.98,3159.98,5.5,3.08,365,0.992,0,13933.8,35000,0.554,5.53,1103812.76,0.877,0.885,2.0,327,0.042,Overstock
REC-2023-03-WH-07,2023-03,WH-07,Depot North-4 — Jodhpur Transit,North,Jodhpur,Urban Depot,9966.21,9259.77,18670.31,1919.51,4244.96,7.0,3.45,340,0.97,0,11546.08,35000,0.533,6.41,1252230.31,0.985,0.803,0.1,327,0.081,Overstock
REC-2023-04-WH-07,2023-04,WH-07,Depot North-4 — Jodhpur Transit,North,Jodhpur,Urban Depot,13972.07,14728.19,19426.43,2925.11,5719.52,6.0,3.78,391,0.967,0,9319.24,35000,0.555,8.63,4270832.56,1.144,0.822,1.0,327,0.066,Overstock
REC-2023-05-WH-07,2023-05,WH-07,Depot North-4 — Jodhpur Transit,North,Jodhpur,Urban Depot,12802.89,12067.95,18691.49,2614.92,6583.82,9.3,3.66,513,0.977,0,8185.29,35000,0.534,8.22,1589425.31,1.158,0.794,0.4,327,0.017,Overstock
REC-2023-06-WH-07,2023-06,WH-07,Depot North-4 — Jodhpur Transit,North,Jodhpur,Urban Depot,11537.69,12174.79,19328.59,2114.35,4998.77,7.5,3.29,465,0.988,0,11158.3,35000,0.552,7.16,1364374.32,0.994,0.858,0.1,327,0.025,Overstock
REC-2023-07-WH-07,2023-07,WH-07,Depot North-4 — Jodhpur Transit,North,Jodhpur,Urban Depot,10433.86,9666.03,18560.76,1988.52,4283.97,6.6,3.41,412,0.964,0,11294.01,35000,0.53,6.75,2152810.23,0.936,0.877,0.6,327,0.141,Overstock
REC-2023-08-WH-07,2023-08,WH-07,Depot North-4 — Jodhpur Transit,North,Jodhpur,Urban Depot,10314.57,10051.2,18297.39,1733.94,4312.58,7.5,3.03,324,0.975,0,11383.9,35000,0.523,6.76,586216.25,0.974,0.863,0.0,327,0.177,Overstock
REC-2023-09-WH-07,2023-09,WH-07,Depot North-4 — Jodhpur Transit,North,Jodhpur,Urban Depot,12490.83,12053.25,17859.81,2167.72,4499.34,5.6,3.12,445,0.958,0,10108.89,35000,0.51,8.39,1657032.53,1.071,0.855,0.1,327,0.094,Overstock
REC-2023-10-WH-07,2023-10,WH-07,Depot North-4 — Jodhpur Transit,North,Jodhpur,Urban Depot,16285.61,17002.81,18577.01,2564.4,5441.52,5.3,2.83,592,0.961,0,9288.89,35000,0.531,10.52,5572706.15,1.363,0.871,2.0,327,0.117,Overstock
REC-2023-11-WH-07,2023-11,WH-07,Depot North-4 — Jodhpur Transit,North,Jodhpur,Urban Depot,17303.24,16641.7,17915.47,3939.77,8438.61,7.8,4.11,489,0.966,0,3567.21,35000,0.512,11.59,2115216.87,1.353,0.854,0.6,327,0.128,Overstock
REC-2023-12-WH-07,2023-12,WH-07,Depot North-4 — Jodhpur Transit,North,Jodhpur,Urban Depot,12772.23,13297.52,18440.76,2543.34,5566.1,7.1,3.57,578,0.953,0,9059.65,35000,0.527,8.31,3339151.7,1.07,0.911,3.4,327,0.184,Overstock
REC-2024-01-WH-07,2024-01,WH-07,Depot North-4 — Jodhpur Transit,North,Jodhpur,Urban Depot,10389.09,10036.6,18088.27,1940.11,3602.36,4.8,3.37,388,0.974,0,11575.74,35000,0.517,6.89,3108960.34,0.915,0.892,2.4,327,0.09,Overstock
REC-2024-02-WH-07,2024-02,WH-07,Depot North-4 — Jodhpur Transit,North,Jodhpur,Urban Depot,11797.87,12366.02,18656.42,2132.22,4413.14,5.8,3.24,378,0.955,0,11044.95,35000,0.533,7.59,3099971.37,0.875,0.912,0.0,327,0.215,Overstock
REC-2024-03-WH-07,2024-03,WH-07,Depot North-4 — Jodhpur Transit,North,Jodhpur,Urban Depot,12375.13,11489.6,17770.89,2655.91,5089.69,5.9,3.89,422,0.983,0,8697.33,35000,0.508,8.36,3560516.35,1.028,0.802,6.4,327,0.058,Overstock
REC-2024-04-WH-07,2024-04,WH-07,Depot North-4 — Jodhpur Transit,North,Jodhpur,Urban Depot,12305.6,12240.02,17705.31,2206.26,5282.66,7.5,3.24,347,0.973,0,9113.26,35000,0.506,8.34,3118849.48,1.106,0.857,0.3,327,0.012,Overstock
REC-2024-05-WH-07,2024-05,WH-07,Depot North-4 — Jodhpur Transit,North,Jodhpur,Urban Depot,13770.59,13907.61,17842.33,2638.34,5438.36,6.1,3.43,596,0.984,0,8446.46,35000,0.51,9.26,1442134.39,1.156,0.896,0.7,327,0.142,Overstock
REC-2024-06-WH-07,2024-06,WH-07,Depot North-4 — Jodhpur Transit,North,Jodhpur,Urban Depot,12560.61,11768.54,17050.26,2508.69,5272.02,6.6,3.61,439,0.967,0,8015.2,35000,0.487,8.84,2142482.51,1.007,0.895,0.7,327,0.011,Overstock
REC-2024-07-WH-07,2024-07,WH-07,Depot North-4 — Jodhpur Transit,North,Jodhpur,Urban Depot,9785.92,9634.37,16898.71,1888.08,4008.36,6.5,3.47,321,0.986,0,10058.23,35000,0.483,6.95,1229901.08,0.917,0.887,1.8,327,0.094,Overstock
REC-2024-08-WH-07,2024-08,WH-07,Depot North-4 — Jodhpur Transit,North,Jodhpur,Urban Depot,12826.55,12855.48,16927.64,2240.93,5191.04,6.9,3.14,412,0.965,0,8375.2,35000,0.484,9.09,3605414.1,0.953,0.87,2.3,327,0.108,Overstock
REC-2024-09-WH-07,2024-09,WH-07,Depot North-4 — Jodhpur Transit,North,Jodhpur,Urban Depot,12947.56,12161.15,16141.23,2953.66,6017.92,7.1,4.11,520,0.995,0,5692.82,35000,0.461,9.63,4630232.48,1.076,0.944,0.0,327,0.149,Overstock
REC-2024-10-WH-07,2024-10,WH-07,Depot North-4 — Jodhpur Transit,North,Jodhpur,Urban Depot,17006.69,16089.74,15224.28,2680.03,5571.17,5.1,2.83,760,0.961,0,5633.06,35000,0.435,13.4,390321.97,1.332,0.869,1.2,327,0.195,Overstock
REC-2024-11-WH-07,2024-11,WH-07,Depot North-4 — Jodhpur Transit,North,Jodhpur,Urban Depot,16986.99,17556.23,15793.52,3363.68,6761.08,6.0,3.58,466,0.963,0,3986.92,35000,0.451,12.91,6269803.64,1.382,0.88,0.7,327,0.099,Overstock
REC-2024-12-WH-07,2024-12,WH-07,Depot North-4 — Jodhpur Transit,North,Jodhpur,Urban Depot,14587.17,15176.42,16382.77,3177.22,4976.3,3.7,3.95,488,0.952,0,6640.64,35000,0.468,10.68,5711018.74,1.174,0.854,0.1,327,0.152,Overstock
REC-2023-01-WH-08,2023-01,WH-08,Hub North-5 — Lucknow Central,North,Lucknow,Regional DC,29148.33,34906.47,77941.04,3992.46,17692.18,14.1,2.43,806,0.962,0,54260.17,90000,0.866,4.49,11365759.47,0.935,0.99,1.1,687,0.072,Overstock
REC-2023-02-WH-08,2023-02,WH-08,Hub North-5 — Lucknow Central,North,Lucknow,Regional DC,30217.88,33609.78,81332.94,4737.73,19242.31,14.4,2.74,798,0.954,0,54984.04,90000,0.904,4.46,23088503.86,0.866,0.947,0.5,687,0.129,Overstock
REC-2023-03-WH-08,2023-03,WH-08,Hub North-5 — Lucknow Central,North,Lucknow,Regional DC,35224.97,43301.66,89409.63,4570.15,23356.8,16.0,2.23,1004,0.951,0,59197.61,90000,0.993,4.73,9107597.65,0.965,0.99,2.4,687,0.041,Overstock
REC-2023-04-WH-08,2023-04,WH-08,Hub North-5 — Lucknow Central,North,Lucknow,Regional DC,43757.94,48223.12,93874.81,6278.33,30491.06,16.6,2.45,1700,0.983,0,53966.26,90000,1.043,5.59,37179416.22,1.147,0.99,0.3,687,0.163,Overstock
REC-2023-05-WH-08,2023-05,WH-08,Hub North-5 — Lucknow Central,North,Lucknow,Regional DC,37815.12,44473.36,100533.05,4620.45,24410.36,15.7,2.11,1414,0.958,0,69192.02,90000,1.117,4.51,31292292.67,1.144,0.964,0.3,687,0.107,Overstock
REC-2023-06-WH-08,2023-06,WH-08,Hub North-5 — Lucknow Central,North,Lucknow,Regional DC,36127.77,42300.49,106705.77,4485.8,23151.81,15.5,2.17,992,0.983,0,76825.26,90000,1.186,4.06,14214850.51,1.0,0.99,1.1,687,-0.003,Overstock
REC-2023-07-WH-08,2023-07,WH-08,Hub North-5 — Lucknow Central,North,Lucknow,Regional DC,36299.7,44200.55,114606.62,5293.22,22596.08,14.3,2.57,1519,0.987,0,84070.71,90000,1.273,3.8,12145447.53,0.956,0.93,0.4,687,0.167,Overstock
REC-2023-08-WH-08,2023-08,WH-08,Hub North-5 — Lucknow Central,North,Lucknow,Regional DC,36900.32,39565.57,117271.87,4765.23,21862.38,13.9,2.27,976,0.958,0,88261.64,90000,1.303,3.78,61563942.12,1.043,0.99,0.1,687,-0.028,Overstock
REC-2023-09-WH-08,2023-09,WH-08,Hub North-5 — Lucknow Central,North,Lucknow,Regional DC,36436.57,44572.8,125408.1,5543.29,24125.94,15.3,2.64,1215,0.992,0,92967.22,90000,1.393,3.49,34572364.54,1.116,0.99,0.1,687,0.137,Overstock
REC-2023-10-WH-08,2023-10,WH-08,Hub North-5 — Lucknow Central,North,Lucknow,Regional DC,42677.1,50558.93,133289.93,5142.62,29468.57,17.1,2.12,1658,0.976,0,96107.43,90000,1.481,3.84,24536121.76,1.35,0.99,0.0,687,0.077,Overstock
REC-2023-11-WH-08,2023-11,WH-08,Hub North-5 — Lucknow Central,North,Lucknow,Regional DC,49968.17,60531.43,143853.19,7709.7,36524.68,17.3,2.74,1801,0.977,0,95763.96,90000,1.598,4.17,40941958.8,1.405,0.94,0.5,687,0.092,Overstock
REC-2023-12-WH-08,2023-12,WH-08,Hub North-5 — Lucknow Central,North,Lucknow,Regional DC,43532.45,55414.37,155735.11,5784.09,29872.05,16.6,2.28,1893,0.968,0,117186.92,90000,1.73,3.35,35549977.22,1.125,0.955,0.1,687,0.066,Overstock
REC-2024-01-WH-08,2024-01,WH-08,Hub North-5 — Lucknow Central,North,Lucknow,Regional DC,38003.68,41227.51,158958.94,5494.32,23736.09,14.4,2.46,1202,0.973,0,126981.37,90000,1.766,2.87,38152517.48,0.934,0.967,1.0,687,0.168,Overstock
REC-2024-02-WH-08,2024-02,WH-08,Hub North-5 — Lucknow Central,North,Lucknow,Regional DC,36474.67,38963.5,161447.77,4993.53,24446.69,16.0,2.37,999,0.977,0,129510.78,90000,1.794,2.71,41535372.92,0.889,0.99,1.5,687,0.228,Overstock
REC-2024-03-WH-08,2024-03,WH-08,Hub North-5 — Lucknow Central,North,Lucknow,Regional DC,37849.17,40824.1,164422.7,5828.25,24500.51,14.8,2.64,1008,0.992,0,131179.82,90000,1.827,2.76,41743547.57,1.056,0.932,1.9,687,0.136,Overstock
REC-2024-04-WH-08,2024-04,WH-08,Hub North-5 — Lucknow Central,North,Lucknow,Regional DC,47059.37,50002.94,167366.27,6588.55,29961.37,14.9,2.46,1291,0.979,0,127522.07,90000,1.86,3.37,18460912.66,1.136,0.944,1.0,687,0.109,Overstock
REC-2024-05-WH-08,2024-05,WH-08,Hub North-5 — Lucknow Central,North,Lucknow,Regional DC,46146.21,54196.7,175416.76,7145.54,31756.85,16.0,2.64,1808,0.979,0,132941.6,90000,1.949,3.16,65225650.28,1.184,0.9,1.6,687,0.092,Overstock
REC-2024-06-WH-08,2024-06,WH-08,Hub North-5 — Lucknow Central,North,Lucknow,Regional DC,33844.93,38633.73,180205.56,4252.28,21513.19,15.3,2.23,1138,0.975,0,152313.95,90000,2.002,2.25,32297367.67,1.004,0.944,0.4,687,0.114,Overstock
REC-2024-07-WH-08,2024-07,WH-08,Hub North-5 — Lucknow Central,North,Lucknow,Regional DC,39838.92,43387.53,183754.17,4702.23,26613.64,16.5,2.08,1662,0.956,0,150087.18,90000,2.042,2.6,21094805.62,0.936,0.941,2.4,687,0.123,Overstock
REC-2024-08-WH-08,2024-08,WH-08,Hub North-5 — Lucknow Central,North,Lucknow,Regional DC,39262.91,42825.19,187316.45,5427.54,25582.5,15.4,2.43,1052,0.955,0,153592.64,90000,2.081,2.52,35944782.3,0.93,0.856,0.0,687,0.178,Overstock
REC-2024-09-WH-08,2024-09,WH-08,Hub North-5 — Lucknow Central,North,Lucknow,Regional DC,37163.51,47505.31,197658.25,6285.23,29698.24,18.9,2.92,1033,0.962,0,158532.16,90000,2.196,2.26,19043099.39,1.099,0.925,0.1,687,0.172,Overstock
REC-2024-10-WH-08,2024-10,WH-08,Hub North-5 — Lucknow Central,North,Lucknow,Regional DC,46423.37,50239.24,201474.12,7640.9,32864.26,16.3,2.87,1508,0.97,0,157148.51,90000,2.239,2.77,82340608.25,1.372,0.98,0.1,687,0.206,Overstock
REC-2024-11-WH-08,2024-11,WH-08,Hub North-5 — Lucknow Central,North,Lucknow,Regional DC,51408.77,56463.52,206528.87,7599.8,31076.47,13.7,2.59,2295,0.986,0,164052.7,90000,2.295,2.99,65179094.56,1.301,0.99,0.2,687,0.094,Overstock
